customer_id,age,gender,income,region
T8eGSM0MCsCF,38,M,29000,Northeast
H4v45dGkk3jt,25,M,180000,West
VESxrbsbOnaV,43,F,56000,South
z1zbUh3zMwv6,41,M,46000,South
Frrjz8iJScxg,52,M,26000,West
20nyaZOsyqSh,45,M,133000,South
owygXaLbIIuU,40,F,196000,West
Vl1m6P4R3G6p,29,M,49000,Midwest
81j9cXzJ7Q6i,65,F,130000,Midwest
2NiYSxZXKPqA,63,F,38000,Northeast
pXGv62ciWoOt,49,F,15000,Northeast
gH33MBVDxu4M,63,F,15000,South
N3ZxwfDgxlDW,55,M,38000,South
dUSiS3ZdMAn4,26,M,15000,West
LK04jbPNmK5B,56,F,75000,Midwest
77KB1ISM8WeR,45,M,16000,West
hbjLXbNVh7LU,40,F,72000,South
uOctBoAZHcVT,40,F,46000,South
7HYd0ZPIki6X,55,M,150000,Northeast
WXWamTZAiSfu,60,M,66000,West
b4W1OY91hunz,60,M,63000,Northeast
0zbDi06AmCrx,18,F,91000,Midwest
WJ2x5zCkgdOM,32,F,18000,Midwest
JtuAekm2IXL3,46,F,48000,Northeast
lAB5tCM1R7Wd,30,F,22000,Northeast
r4CVVQBTfQFG,36,F,15000,South
ZYJ3tItkwJgv,49,F,59000,South
pJCWyZv7GBu1,46,M,122000,Northeast
Qvr1DSL6hgLl,23,M,231000,South
IQxoH0EJRzDw,38,M,16000,South
F2A4VxYAda5T,65,F,31000,West
zHQbwTHggjP6,57,M,115000,South
OaQ8EchkXJ0V,53,F,85000,Midwest
zvni68f3R1D7,34,M,58000,South
oh4H55LjlkGF,48,F,19000,Midwest
yqFIE28mTr3R,47,F,110000,South
t8UjR1pOC2ZP,36,M,18000,South
ec0RiWWeltPT,44,M,15000,West
GOdspntpDeTl,29,F,35000,Midwest
jbmxYhvSWosE,31,F,203000,Northeast
qviLQYXZBBfp,60,F,42000,South
onasWcxLzy1z,45,M,15000,South
lidPX3UrQPng,19,M,40000,Midwest
Y4FIfIbN7HRy,19,F,26000,Midwest
6gZgTgR1NqCT,18,F,322000,Northeast
Va1AdnGcfGqK,34,M,86000,Midwest
6fZBS9YI5ACU,48,F,102000,Northeast
dQynRF5WgfnK,23,M,26000,Midwest
MyECkiJfGfCd,59,M,49000,Midwest
MtuYKcRYOhdt,44,M,27000,Midwest
T6qkVvlXxNsm,57,F,55000,South
so5dP7g07RxZ,45,F,97000,Northeast
gv6eGldHHQLH,58,F,75000,Northeast
Mkv7F9dFqVCv,37,M,61000,Midwest
77fpwwLW53R2,23,M,77000,Midwest
2GbfoEeJTyoU,27,F,67000,Northeast
8u1QGO4HZ4dQ,54,M,49000,Northeast
UGn5dVZQnOTh,42,F,15000,Northeast
sJxXR7WAPwiv,24,M,61000,South
FXCCwOhw2ZjM,60,M,21000,South
K9zNDdmqzi3L,36,M,31000,West
pHMMs9KGTT6g,34,M,15000,West
wyBwHenCXJqT,32,M,47000,Midwest
jlrI6J7me27Y,30,F,75000,Northeast
ZRsRcXL526AW,24,M,49000,Northeast
0GylU47SwSOy,26,F,40000,South
eSDH7WH16KGp,20,M,28000,West
XSF30u6ErYj2,55,M,15000,South
JQM2yFegrITD,34,M,42000,South
3uerTI1X2UWb,47,F,163000,Midwest
YxwnYtVwWhcs,43,M,28000,South
GF3Ki1S1UJo8,36,F,176000,West
tK3sxlWB3ZEh,23,F,252000,Northeast
BdJH5qD6Ni2I,28,M,63000,Midwest
NsmbVeDWJVzj,59,M,50000,West
g8dMkwMdmzDf,43,M,15000,South
ZBIr1Wk7dldP,61,M,31000,Midwest
ep6AoDp2ChL1,50,M,41000,West
Be93NHcUe0Hl,51,F,47000,Northeast
paW4mC1d41Dv,60,F,150000,Midwest
FUCM2yIalPCN,36,F,16000,South
IsgEeGgcvUKY,54,F,15000,South
ugbfWXl5khLx,46,M,30000,South
Kc5EqYezkx1L,24,F,23000,West
SLwu4eEY5BD9,40,M,58000,Northeast
InN8tLiHK6jV,29,F,73000,West
MrVLpCmWPtUg,29,F,77000,Northeast
rdq0xSC0VJ4x,54,F,28000,Midwest
ZzEdkApEQZqZ,51,M,43000,South
4dWZslfrhXVP,27,F,25000,West
95pcXJ1WjuS9,28,F,23000,West
iZc8romQyMCU,60,F,166000,West
dbNYvtEZUAxo,56,F,15000,South
QzHX9qqF3XyW,57,M,97000,West
nq51tj13p4A7,18,F,346000,Northeast
UpXgwX8FuyZo,46,M,46000,West
qY2BHEOtG7LM,22,M,179000,Midwest
4HzSeachb3RN,19,F,54000,West
ilENDQjtkCN7,46,F,24000,Midwest
OgOuDwvMJtWi,60,M,31000,Midwest
SWfGW4H4UAQh,59,F,34000,West
aq8s02kN6tsr,46,M,15000,West
Ku1Zd2KA0XyZ,51,F,52000,West
wBo0nKvFI0cd,49,M,28000,West
Rh0VnzM3F5xM,43,F,53000,West
vHJ3U2NxR9vH,65,M,187000,Northeast
x2IL7ZATnBbB,45,M,47000,Northeast
3vwyxmODvXmi,40,F,30000,West
PdzeJPRPwtW1,36,F,250000,South
yYV5nDLTmYtP,36,M,27000,Northeast
EJYy6ztRt0jm,35,F,15000,West
PWZq0UiyPSw8,40,F,26000,South
R340HglBXJ8r,32,M,63000,Midwest
FFMAIw44h3yl,19,F,26000,West
p2FLnC11EKIU,53,F,21000,Midwest
tfpym4fQXiD0,55,F,192000,South
V4Hn6qsQoNRv,45,M,55000,Midwest
IRCBWnaf2yCt,40,M,107000,South
TErWuWxcQs8h,44,F,15000,Midwest
H1fafhAdIGkT,56,M,17000,Midwest
h1E2sG2QzoGI,51,F,51000,Midwest
uXKKF7mBxCOc,58,F,21000,Midwest
SWvfFI8XQqVl,40,F,86000,West
clznfKd19uQz,19,M,17000,West
uhVS09al1kmv,58,F,132000,Midwest
ZLKmlZ0vAldt,41,M,89000,Northeast
25HTkwmPn2rd,45,F,253000,West
Rwl7uQ6yoA7r,22,M,35000,Midwest
FMbdxMpHZdN0,46,M,35000,Northeast
TCBotz3q1ane,40,F,31000,Northeast
vCWPpCR6ufO0,53,F,226000,West
i3QObG6iSF1L,31,M,25000,West
MfImNJfF3aT2,60,F,37000,Midwest
HlGrqGv7OlsY,39,M,22000,Northeast
6I8gEHeKkCE3,30,F,36000,South
9M41PUOB1l2w,28,M,64000,West
DgYxJXgOKnfp,34,M,24000,West
ATh073I1fOTJ,64,F,43000,Northeast
pVREhrsS458u,42,M,53000,West
1eNW6mUNrrVY,27,F,26000,Midwest
nOUCRktZObHT,39,F,181000,Northeast
w5pEZnNLfeme,35,M,51000,Midwest
PL0GHjmogEKj,20,M,27000,Northeast
0p97JUbrXV6b,35,M,85000,Midwest
ka5hFJBzJCLJ,44,F,121000,Midwest
IMMEzlrEhnIU,60,M,359000,Midwest
Drg1SDz9Szyt,48,M,24000,Northeast
uIsW63zZaDo4,31,M,49000,Midwest
fSbgXEVhd4uy,58,M,267000,South
ov3T7GiOBsmL,38,F,24000,Northeast
fdMLaAuFlejw,28,M,33000,Northeast
ds4y1IQe03LR,22,M,31000,Northeast
czk8IWfOeiCn,54,M,179000,West
x55d3jv9uFYk,37,F,73000,Northeast
aMzB5mMhlQP1,63,F,134000,West
FbR4td9ETp5V,47,M,19000,Midwest
BlXfu1ig2LMP,45,M,60000,West
I5LUc47KJUsx,63,F,38000,South
px4s70aNxFHL,45,M,187000,Midwest
zo6BWwCwkq4G,56,F,58000,South
WrbQ9FSpu0cZ,56,F,20000,South
uHsVJAFhnVga,62,M,21000,Northeast
Cwz3cISsy5qN,50,F,59000,South
XbJxzryNw611,57,F,106000,West
NuKiju4XrCdz,39,F,84000,Northeast
fye2a85BoPJf,33,F,16000,West
0PAig2xK73Ja,44,F,148000,Midwest
KpE3tyNfhbWj,40,M,95000,Northeast
eENflc5pLtnY,57,M,15000,South
jMYPzzN7I0zZ,54,F,155000,Northeast
Fr1znSbboYrB,64,F,28000,West
S9jmawOWYED9,28,M,21000,Northeast
7awKwmICF63v,19,M,62000,West
4Twss39HbqyZ,30,M,21000,Midwest
pboxKkriO2XW,22,F,21000,Northeast
CKjgK8PISAJb,23,M,93000,West
C0asDj6A2QoS,45,M,47000,Northeast
Pf5McBwONC1R,32,M,55000,West
4BeJg2tC9GVo,18,M,45000,Northeast
snFUN04rYucM,40,M,96000,South
Zc1HozgwhHx7,64,F,35000,South
BVkeS8IiXBIP,41,M,79000,South
7uh3mX1il8uu,51,M,69000,South
2tyuxTh01nAo,24,M,64000,Northeast
jGWAoRYLzE4p,52,M,15000,South
2TVKAf4dXpqv,27,M,73000,Midwest
rHzUcKpsURT7,49,M,76000,West
AJZ4CjGQzLmU,23,F,32000,Midwest
JSZcgrsso7ya,43,F,325000,Midwest
GbkgWNUVayeE,18,F,83000,Midwest
LhhaHTyA0otf,26,M,71000,West
GfLZhBZRI24c,62,F,20000,South
syXR0PCMWB5k,22,F,72000,West
dI4mCQQYqK6J,55,F,15000,South
NLkyWfpnWkvW,54,M,197000,West
1jfka3b3rZyd,29,F,56000,West
v90CXgh9tYrT,28,M,79000,Northeast
HPJ1oEM6KKKs,53,F,92000,South
oJk1zhzERK9K,57,F,15000,West
pFCzLu5f4VNT,50,M,16000,South
YiW23Uol2fUP,27,F,113000,West
TnayEl01ZwdX,48,M,31000,South
JYmjOOC6llkq,38,F,19000,West
aAuHkL0liM2H,31,M,144000,West
ygcFk2O7Oknp,18,M,121000,South
pAX4vg5OETzq,30,F,134000,Midwest
68XZKmE3RHoQ,34,F,135000,South
mzGtOf0wVP7m,53,M,67000,Midwest
nQ7QF4HBBLgm,32,F,15000,Midwest
fT9Oor7FN1z5,58,F,36000,West
Zb5PkkGaXV4r,47,M,58000,South
M65kQoJq0140,37,M,46000,Northeast
88zbDEvBluUg,18,M,32000,Northeast
ycWyUH3eF3BT,18,M,30000,Northeast
lu7oyYRMaKPZ,50,F,153000,Midwest
UQ7l3hOqZWJc,32,M,226000,Midwest
ihbsgqv64Xn3,24,M,89000,South
cAsGuSP4ZP0i,39,F,15000,Midwest
9DNH9XuEMp3u,38,M,68000,Midwest
OGFXwDKl7uDU,27,F,61000,Northeast
bWoN0H8ju4Vl,45,M,37000,Northeast
3UgKz4IMXtUW,57,F,30000,Northeast
8UJiVk1Wv8T3,48,M,31000,West
Y14UlagSxXRi,34,F,44000,West
r0TH2VOJajDR,53,F,15000,Northeast
t8Atu96KOlQG,45,M,17000,South
VxybjQ5lWv57,38,M,51000,Midwest
N2fqHNd3EQbp,31,F,73000,West
A97fe94wWQSQ,52,F,91000,Midwest
tjyTY2RZRr5y,47,F,141000,Midwest
FhsgHiXpFNxd,63,F,206000,Northeast
oqkziYU26S2v,41,M,291000,Northeast
I7ypeXc1ElDt,63,M,51000,Midwest
S62yF6N0lE6L,59,F,20000,West
x42TXzkWypRP,41,M,27000,West
CSx7oPmfb5AI,31,F,77000,Northeast
o1TJNKBNETCA,37,F,24000,Northeast
NcgfuL0TeqRk,40,M,48000,Northeast
z8ac717fkWMU,49,M,72000,South
CyRHyRNsHFnU,55,F,18000,Midwest
Dohd9DpR2yJ0,23,M,30000,Northeast
0JIPFPXXckxN,24,M,31000,Midwest
BLlGqZqOlcqJ,24,M,16000,West
o63IwjYKQIzQ,54,F,51000,Northeast
c8KxBC5aEzuJ,48,F,96000,Northeast
IkJzNUVBvyZF,31,F,15000,South
7SBdqz4DluWd,26,M,250000,Northeast
aUhHf6JX95GX,32,M,15000,South
SKzyQDHEYPjP,60,M,62000,West
DYEImuwvCiXm,31,F,123000,Midwest
cqbUKHkWKiWi,49,F,135000,Midwest
m9IfgKXqOCHb,55,F,70000,Northeast
6vggd4yRYHAw,55,M,28000,South
6pnV6ZMwh9oI,22,F,15000,Northeast
GvrbkT0teEsE,30,M,66000,West
P5Lcs62RC0VG,41,F,86000,Midwest
X6UumMBSDemX,55,M,15000,Northeast
mhaaTesqY7F5,45,M,241000,Northeast
ap1egn1L5FuE,36,M,198000,South
pALgS31V0e0q,59,F,52000,South
NpiQ7Pl3EApq,30,M,84000,South
e18cQy2dnSi8,36,M,62000,South
oiq50FbWAJ76,35,F,122000,Northeast
64Yq9CU7RQnM,63,M,15000,Midwest
v6NWh1qA7GRP,41,M,15000,Midwest
yI2ibBdXLctl,31,M,15000,Midwest
s1JS9DEobCNE,56,M,21000,Midwest
pthjRRwFQi56,52,F,206000,West
7vsI1h9yrVZI,21,F,15000,Midwest
YutbU3IjHEMv,38,M,32000,Midwest
M9wK3Iec305i,29,F,71000,Midwest
ioECUaI0dZLh,59,M,112000,Northeast
Pn3Y1vPMwGLR,61,M,33000,Midwest
LUxSaIg770pe,37,M,28000,Northeast
TLByNZIZwwje,26,M,116000,South
ONKJtY6qM2Ez,48,M,18000,Midwest
WZRQHx9KeiA1,46,M,91000,Midwest
kRiAxBtakV8j,37,M,121000,Northeast
yvbJ15WtHyKG,21,M,164000,Midwest
Hiann7IP1VNm,34,F,36000,South
G4ZhD1cnELHu,21,F,216000,South
68SnNG2DXuXp,42,M,101000,South
hGqojK3fMeWI,18,F,72000,West
TP7Aq1CzaljJ,24,M,15000,West
8ffQnYEgdYqD,31,F,94000,Northeast
q8FqLzzQJ87f,51,M,15000,South
EV1HIW5Xug4D,62,F,55000,Midwest
2AToFxfpDitx,59,M,71000,Northeast
x3biyO9Q3g6K,23,F,15000,Midwest
fxab6Fs907C9,53,M,20000,South
ODZsMUs1kboe,20,M,22000,West
rM0YwYoUQgdE,35,M,17000,Midwest
HAQiGnxgDSwd,43,F,81000,West
PO2MyqxduhZX,41,M,16000,Midwest
ZfF8ZHCHb5is,65,M,20000,South
wVLntkB6EIcA,48,M,81000,Midwest
ilVVgfPZBYRO,28,M,36000,West
IOd09MAq85EK,28,M,53000,South
Hb6HDSAWeTfm,42,F,29000,West
YiibOsooEwoR,25,F,58000,West
xy0Q3TBmtlc8,20,M,50000,Midwest
Avtu7NgxzmHE,48,F,18000,Midwest
e83TUQtXvSyC,23,M,17000,Northeast
BZAugyxIRfQD,57,M,81000,West
5SCYXea4k6Yq,48,F,56000,Northeast
4psbcxB2HK6t,33,F,71000,Midwest
M77dElp07AUs,38,F,35000,Northeast
y4CJ7Ifh65Yq,28,M,15000,Midwest
xtRFtL0LCbzA,61,M,192000,Midwest
1B15hl7tP7P1,44,F,20000,Northeast
IdVeJhWobLqN,36,M,76000,South
PWPcPJ8vDt2a,24,M,45000,South
KMPcgoAs9OYX,32,M,30000,South
H5vGFaotWSUs,34,F,191000,Northeast
h8JnbZybaF2x,21,M,280000,West
lUjO7iK6GEJi,49,M,24000,West
TZandhSL27nU,62,F,59000,Midwest
0zAdruv0xzwI,42,F,25000,South
ilx4wykzFILO,54,M,82000,Northeast
BqlolOJ8LO2w,62,M,96000,Midwest
4xSwYCD1NvbU,47,F,16000,West
bmXqd6WE2VNH,49,F,54000,South
sQXWC96gP5VO,55,M,15000,Midwest
t556MWjJsvUm,59,F,109000,South
zPX5j7RtMbKQ,35,F,64000,Midwest
uq8bnZGED3o0,54,M,131000,West
XOst6huuFb0N,51,F,15000,West
cgSr5lzkN54I,25,F,15000,Northeast
MOoaofy0ghAW,45,M,218000,Midwest
Lm09sHudLkuU,58,M,18000,South
trBqUedVeKsz,18,M,42000,South
Nifjhyo9fEhY,60,F,35000,Northeast
S85l1kBAFQ1u,32,M,68000,Northeast
e4x6fRJHn6Ge,46,F,27000,Northeast
3xL9ieB5x5DS,55,F,36000,Midwest
YuBuCLrmiOqh,56,F,119000,Midwest
woNWIPxzbhou,57,F,185000,Midwest
6PIMycGKk3Wy,38,F,139000,Northeast
7Vsgk9udHg4c,48,F,216000,Midwest
huAXMZ39eigV,35,M,58000,Midwest
lBqjz3DrXg4y,35,M,29000,Midwest
N5ugLG2cHVPh,32,F,34000,Northeast
iVi2zen1TVDW,52,F,76000,West
yfh3ApiQDHTG,57,F,62000,Northeast
whkVFrmhEFRL,60,F,46000,South
6mq7XA1A6NEo,19,F,15000,Midwest
dkoUvUTNk42a,63,F,54000,West
24v7x6fxfqOm,63,M,21000,South
U9V96myPGDov,25,M,172000,West
y6CcPNwwYJSj,39,F,15000,South
luBrJwwVZQoh,49,F,23000,South
39yUjxfYcyPr,20,M,27000,Northeast
Tlh05hUw2eyz,28,M,26000,West
hapdrWyAwWBW,25,F,36000,South
PKFHKSE1qi4I,20,F,58000,Midwest
1jDlpLgSuowm,45,M,208000,West
sgXc54UbzdHI,42,F,77000,Midwest
uDXzXCaP8k09,41,M,225000,Midwest
MESxJlNX5CWh,34,M,28000,South
a8HF9SHB9L4H,65,M,15000,Midwest
XHaKrO4HguKA,34,F,62000,Northeast
EbJaLhibhgTU,28,F,66000,Midwest
jrGB4KbwZBh5,21,M,25000,Northeast
FLw0ts2ZsM5L,53,F,15000,South
PSpCSDKKCF6D,28,F,151000,Northeast
WL6AtW2PHCRy,23,F,29000,Midwest
N6V0j8UxDM3a,31,F,290000,Midwest
nol0SeZhs6Ou,28,M,15000,South
2LioW4ixAuna,48,M,65000,Northeast
lIyXJrgC6fFw,65,F,250000,Midwest
LVt0EanwzUT5,53,M,20000,Northeast
we3vIu0XXmfJ,29,F,204000,South
QKGTw8BW80iN,47,F,20000,Midwest
EAGclSHL2DaQ,20,F,20000,West
1mH2VzyNKpDB,33,F,125000,Midwest
xdUh4yvsAj8I,55,M,17000,South
Rf0tbd28P00F,38,M,81000,Northeast
ruQZRPX26S5k,38,F,23000,Midwest
xf6qsOVGbmkJ,64,M,59000,Midwest
8QAVMovuGrZZ,56,M,15000,Midwest
BEQkkuoAodyK,60,F,117000,Northeast
MDBRlocJPXWY,43,M,57000,West
JLqS7rF3bakp,43,F,65000,Northeast
1KYHwOsgIWFc,42,F,54000,South
8URqH5G6ijp7,45,M,37000,Northeast
lxcwDyDYmdgR,54,M,90000,Midwest
iePApyJtUfnr,27,F,47000,Midwest
YwMPf04HRegt,56,F,15000,Northeast
75IYWs0MtKy2,43,M,83000,South
WAWncyTSmPA0,29,F,21000,West
pQEhaUjMyxIj,55,M,15000,Midwest
pMx4rDuDRCkV,25,F,18000,Northeast
2Zz10Mj5N5DL,36,M,16000,Midwest
UjMs373kWcan,42,F,16000,Midwest
wJ9TQCk7Pk8D,47,F,84000,West
EoPCjtYVqJsI,32,M,15000,Northeast
s8H8fImlsWeg,51,M,17000,West
mPTmAybUZq1b,29,F,219000,Northeast
dmnmmO7eDnlL,61,F,197000,Northeast
8VEBHTnN5Ojm,43,F,34000,Northeast
8jtmlyrj2K4B,26,F,35000,Northeast
ujjog4vtQUtp,21,M,242000,Northeast
OD9vKH7a8QjZ,52,M,73000,South
SIqvSU2VdvW4,59,M,75000,West
VnBfxliJAc76,46,M,90000,West
KBCoSqvsArCX,49,M,82000,South
ffLub38FNNnP,58,M,16000,Northeast
PRxvKpMCtTe1,39,F,110000,Midwest
YLh72gaLMmJg,40,F,39000,West
rK0KsNmzOaGV,36,F,18000,West
UJ9MODi6FXD5,28,M,145000,West
YU0H1agUdyIZ,36,M,26000,West
xkbacJW6HGlb,64,F,15000,Midwest
Jm1uR0lYzc8g,37,F,33000,West
Buj0r89yA63d,38,F,34000,West
gDI7EIBb6qFV,54,M,68000,Midwest
Kj2oz53PIToB,44,M,15000,Midwest
CcdTdf450pdc,49,M,20000,Midwest
gpzcM0K9WXMu,64,F,60000,West
OW3AdSuCNfK7,26,F,26000,South
LLXlrAHEHmtE,36,M,23000,West
WD5nEbaRtspx,64,F,15000,West
YNuF4dgXoQHT,30,M,37000,West
fU57kgmTrJvA,52,F,246000,South
w3jWNAlxpspy,47,F,65000,Midwest
yiLQzsaMfkae,65,F,31000,Northeast
61pfOWl9JFg1,37,F,72000,Midwest
MVSFAj50BdvM,35,F,133000,Midwest
poumdPLJbFnq,33,M,26000,West
8Ox3ymu5RRVc,51,M,202000,West
bVVwDPMu684P,65,M,59000,South
yAXRqrxqdLI1,30,F,15000,South
9ZFJBp2NxGuX,47,M,66000,Midwest
AfHsUgsarqc9,25,M,68000,West
x49GzjDXzBbr,49,M,87000,West
eipYAIlHhCqF,26,M,234000,West
urbkj3d3uS7C,55,M,16000,West
XjXPoZtg00a6,28,M,1e+05,Northeast
EIceI34HrK1M,35,M,276000,West
kQ2iLfWlwVLj,42,M,37000,Northeast
bT6dhHFzTZFM,53,M,166000,Midwest
1xiEowGFNRRx,46,M,62000,West
OF1FCcETguU4,31,F,85000,Northeast
rUiSa19bLoBU,56,M,15000,South
f9JOq2xej4U4,35,F,85000,Midwest
wZk3vxZtHDqC,62,F,73000,Northeast
qaspead2SPJg,33,M,15000,South
1tVz73EIFY4S,27,F,208000,Midwest
lRjzzjVTtjFa,30,F,15000,Northeast
8Ni1TE4POKn2,32,M,173000,West
m4OUvEBMjS0v,37,M,54000,South
fTX0n2036dwY,45,F,93000,Midwest
9m9UCIvnpnOv,28,F,91000,South
x0yhhzT4XyBQ,63,F,25000,South
BmsF4rCFJ2As,58,M,75000,South
miQMD9IslApd,47,F,65000,South
Fbmod33U87Z1,21,M,107000,South
oPsAlBGFH5XK,21,M,15000,South
xercK4UCRjhg,20,M,152000,Northeast
bW0kNQdnkvOR,25,M,15000,South
EmBtzxaG33zg,54,M,74000,West
jxcl5whT8PYb,50,F,24000,Northeast
7yJPXBgAZvpl,36,F,15000,West
CtRqmUUvSKVX,25,M,31000,Midwest
hqIxOTcGpcGI,31,F,63000,Northeast
KiT15EPU9X4e,35,M,18000,West
xVTbcoYxkiAR,32,M,96000,Midwest
cNQczHMJOTrX,59,M,42000,Midwest
Qr3PJGrDwZAw,58,M,26000,South
stPQ6jRL4R4w,33,F,68000,Northeast
rRCH7HXLUYwK,18,M,91000,Midwest
OrtFC4JY62R4,42,F,15000,West
z0RyqPopiwJW,20,F,71000,South
s17PcFzTSMm7,19,M,24000,Midwest
IdApcs6e52co,38,M,20000,South
ms9M7NotFOxY,22,F,15000,South
nLSqJUuHFlcI,53,M,33000,Northeast
rKfnvO5o7eHp,52,M,30000,Midwest
B1YxvpRR6nYe,65,M,52000,Northeast
G3pej4HC48ei,50,M,48000,Midwest
Jg9iemwNuBvI,38,F,21000,West
aNzg0S3p7iuW,59,F,26000,South
CoCgmt7mAufl,46,F,57000,Northeast
0DIvGblCeXyH,39,F,34000,Northeast
aJgfqubZVLYy,45,M,17000,Northeast
2WxybS8eOlK1,44,F,15000,West
xXBNU4NC38O6,37,F,18000,Midwest
oUWGF1QVXtGq,52,M,24000,West
htfcD3NS0fax,60,M,86000,South
rLZZ5N3UchPq,61,F,84000,West
PWIHHBb3Nk74,20,F,203000,West
RXCZxbL3yTPx,42,F,79000,Midwest
0vppUhb3gvxN,24,F,15000,South
NfyHuiYa85TB,62,M,41000,Midwest
4lbEVc2ThY1W,64,M,147000,Midwest
ihtNKV59zjSZ,54,F,65000,Northeast
t5cgB2Ib9x0s,47,F,28000,West
g7Ey7aXN2G8d,18,F,15000,West
cnbRdvdJ94IR,62,F,67000,Northeast
Fzu1OU84Wctd,41,M,251000,Midwest
hLawS5vNoNOl,49,F,27000,Midwest
f8Xx5n7bNbCP,27,F,24000,South
I9HioETIyJ1P,34,M,21000,West
UoMDWQaXBX8K,60,M,70000,Midwest
iHTJEHI2AtmD,26,F,209000,West
Lhjp26vTpdzc,43,M,15000,West
Cqd2kmz2Z8Su,23,F,15000,Midwest
gCRIDb0pnhM4,27,M,22000,Northeast
Y7GuLbXTwF0U,35,M,35000,Midwest
QYcZPLHgz0Uq,42,F,210000,South
Tz4GspbOrXan,32,F,58000,South
n9kI6hA7a5KD,32,F,125000,Midwest
Kv9iCh1mNGUT,35,F,92000,Northeast
LJDX38jCHl7t,25,M,18000,South
gE8qxbtrUhEQ,26,M,24000,West
L9GNGfOMREKe,42,M,99000,South
18BlC5EtKgQ1,58,M,166000,South
7T9Hm2nztqL1,22,M,18000,Midwest
DVTP5fYKNuE8,46,F,73000,South
2uoljgolpaeI,25,F,55000,South
cp1KYVy9o8v0,20,M,67000,Northeast
k9G3JpXb736O,56,M,104000,West
wfMU0dynRW1d,42,F,29000,Midwest
1f2rqCqeqZBc,40,F,28000,Midwest
tmm8HI4MRjJX,37,M,24000,West
oa4tpPEP3du7,46,F,36000,South
jpk5nGvw5Ddl,54,M,23000,West
uaaYAbunmXSp,56,F,33000,Midwest
Dna1JRwKybAv,26,F,15000,South
pKecqiQnOnxK,42,M,54000,Northeast
tlTdhhD7mkAb,47,F,15000,Northeast
jwxG0ryTVaL5,40,F,23000,Midwest
MK9ZtbeSYsln,33,F,86000,Midwest
wgfJxStbirRo,38,F,15000,South
ZltT5iczdneb,43,F,20000,West
Ay7hLuqZ8nGr,34,F,135000,Midwest
vmIRrTo3Sg7I,59,F,27000,Northeast
AOOuPSoHwF4h,61,F,50000,Midwest
LvlM1FafnE98,42,M,18000,Midwest
JmCvmUcSvnlV,37,M,36000,Midwest
QiPwvffDoJRP,59,M,235000,Midwest
XlYuoXgxaa0Q,25,M,182000,Northeast
BRSu4ZQFtxCu,63,M,15000,Midwest
FQI3DXP6O6Ir,25,M,92000,Northeast
CI0kHfXL4flB,44,M,66000,West
WoUfAoWbgU2c,52,M,67000,West
Ckx1PFgwMpVM,24,M,30000,West
GHjeZV2ETOWO,39,M,181000,Midwest
cNXcGoXRO5At,63,F,15000,West
1Es6ZSkGFztK,30,M,48000,Northeast
156Mi48dV08n,54,F,55000,Midwest
QgGz6Mdaa9Gt,58,F,46000,Northeast
FSCKcHzUHaQg,64,F,169000,South
gqWYrRR7KJPi,41,M,45000,Midwest
AU2UZkDJQyrv,63,M,26000,West
K9GYyB10Hy7x,47,F,51000,Northeast
Oc7Nx9s6ZkZ3,27,F,160000,Midwest
c0xr3Cpiyu7c,57,M,15000,South
uFn8xe9drKqN,26,M,26000,South
0bEj7YyA7M82,64,F,56000,Midwest
bOQH2eStu8DL,27,M,21000,Midwest
Wa8wOt3KbCW5,43,F,22000,South
FgxuLCGrLt3q,38,M,56000,Midwest
k6N9XxJRCenO,19,F,107000,Midwest
GwnpiU5ifjKZ,28,F,17000,West
SQw8giJKfvrA,40,M,102000,South
GRySuizzrUdG,57,M,75000,West
ivpPLdVnpaUI,52,F,64000,South
sr8VVzlLpfef,54,F,75000,South
cuGG3M4N6r7F,54,M,24000,South
f9GWNT9p18IC,54,F,2e+05,South
9lQiRyIQccLq,59,F,120000,Northeast
SIwjE4i8FBOn,56,M,15000,Midwest
3db8ULKztee3,62,F,40000,West
0HAKWyUxH1AA,33,F,15000,West
kINx1tlo3ILO,56,M,40000,South
0Bx6XLPEAg5i,56,F,56000,South
XfX2eGIAWKDi,49,F,97000,Northeast
pH4IuQavPxOP,38,M,21000,West
RlUIcvMw87hH,37,M,166000,West
GACqvNpLet6C,57,M,137000,Midwest
Fr20l2M70dtH,38,F,15000,South
NDZvRlI6ez4k,29,M,16000,West
399FL69QHGcN,18,F,17000,Midwest
gO225ngDTXAQ,63,M,16000,West
VqxPRLGcQR63,20,M,23000,South
0bdoybrz1whY,18,M,18000,Midwest
fIKis4pqP1JH,56,F,74000,Midwest
MhM0VVXsCpe7,45,F,80000,Midwest
gds6QfukwLbZ,64,F,54000,South
Ltf1R2njjGkh,48,M,35000,South
JXQM4E66MF26,39,M,15000,West
fOJHQmqPSNSK,50,F,295000,Midwest
UarGeVbSyJ0a,52,F,26000,Midwest
1BAcBiLLnjkj,59,F,46000,Midwest
pSMPx2DMh6VM,49,M,32000,West
8LJjtlmSUQt4,39,F,22000,West
b5Z2fhSW1j3a,65,M,245000,Midwest
2AZFfnqP7OEF,59,F,63000,West
CmbHfS2VZ5f9,34,F,37000,West
az9NapNy7cze,33,M,15000,South
c5tZmlbx5hAM,44,F,17000,Midwest
LrCQ8u6eb4P7,39,F,15000,South
5gtobVFvthtO,41,F,84000,West
ulWy0xHSBvTj,30,M,58000,South
JJhq4ya1MKqk,63,M,43000,Northeast
